frame_path,timestamp_ms,frame_num
Tennis/frames/20260103_back/frame_0405.jpg,80800,0405
Tennis/frames/20260103_back/frame_0406.jpg,81000,0406
Tennis/frames/20260103_back/frame_0407.jpg,81200,0407
Tennis/frames/20260103_back/frame_0408.jpg,81400,0408
Tennis/frames/20260103_back/frame_0409.jpg,81600,0409
Tennis/frames/20260103_back/frame_0410.jpg,81800,0410
Tennis/frames/20260103_back/frame_0411.jpg,82000,0411
Tennis/frames/20260103_back/frame_0412.jpg,82200,0412
Tennis/frames/20260103_back/frame_0413.jpg,82400,0413
Tennis/frames/20260103_back/frame_0414.jpg,82600,0414
Tennis/frames/20260103_back/frame_0415.jpg,82800,0415
Tennis/frames/20260103_back/frame_0416.jpg,83000,0416
Tennis/frames/20260103_back/frame_0417.jpg,83200,0417
Tennis/frames/20260103_back/frame_0418.jpg,83400,0418
Tennis/frames/20260103_back/frame_0419.jpg,83600,0419
Tennis/frames/20260103_back/frame_0420.jpg,83800,0420
Tennis/frames/20260103_back/frame_0421.jpg,84000,0421
Tennis/frames/20260103_back/frame_0422.jpg,84200,0422
Tennis/frames/20260103_back/frame_0423.jpg,84400,0423
Tennis/frames/20260103_back/frame_0424.jpg,84600,0424
Tennis/frames/20260103_back/frame_0425.jpg,84800,0425
Tennis/frames/20260103_back/frame_0426.jpg,85000,0426
Tennis/frames/20260103_back/frame_0427.jpg,85200,0427
Tennis/frames/20260103_back/frame_0428.jpg,85400,0428
Tennis/frames/20260103_back/frame_0429.jpg,85600,0429
Tennis/frames/20260103_back/frame_0430.jpg,85800,0430
Tennis/frames/20260103_back/frame_0431.jpg,86000,0431
Tennis/frames/20260103_back/frame_0432.jpg,86200,0432
Tennis/frames/20260103_back/frame_0433.jpg,86400,0433
Tennis/frames/20260103_back/frame_0434.jpg,86600,0434
Tennis/frames/20260103_back/frame_0435.jpg,86800,0435
Tennis/frames/20260103_back/frame_0436.jpg,87000,0436
Tennis/frames/20260103_back/frame_0437.jpg,87200,0437
Tennis/frames/20260103_back/frame_0438.jpg,87400,0438
Tennis/frames/20260103_back/frame_0439.jpg,87600,0439
Tennis/frames/20260103_back/frame_0440.jpg,87800,0440
Tennis/frames/20260103_back/frame_0441.jpg,88000,0441
Tennis/frames/20260103_back/frame_0442.jpg,88200,0442
Tennis/frames/20260103_back/frame_0443.jpg,88400,0443
Tennis/frames/20260103_back/frame_0444.jpg,88600,0444
Tennis/frames/20260103_back/frame_0445.jpg,88800,0445
Tennis/frames/20260103_back/frame_0446.jpg,89000,0446
Tennis/frames/20260103_back/frame_0447.jpg,89200,0447
Tennis/frames/20260103_back/frame_0448.jpg,89400,0448
Tennis/frames/20260103_back/frame_0449.jpg,89600,0449
Tennis/frames/20260103_back/frame_0450.jpg,89800,0450
Tennis/frames/20260103_back/frame_0451.jpg,90000,0451
Tennis/frames/20260103_back/frame_0452.jpg,90200,0452
Tennis/frames/20260103_back/frame_0453.jpg,90400,0453
Tennis/frames/20260103_back/frame_0454.jpg,90600,0454
Tennis/frames/20260103_back/frame_0455.jpg,90800,0455
Tennis/frames/20260103_back/frame_0456.jpg,91000,0456
Tennis/frames/20260103_back/frame_0457.jpg,91200,0457
Tennis/frames/20260103_back/frame_0458.jpg,91400,0458
Tennis/frames/20260103_back/frame_0459.jpg,91600,0459
Tennis/frames/20260103_back/frame_0460.jpg,91800,0460
Tennis/frames/20260103_back/frame_0461.jpg,92000,0461
Tennis/frames/20260103_back/frame_0462.jpg,92200,0462
Tennis/frames/20260103_back/frame_0463.jpg,92400,0463
Tennis/frames/20260103_back/frame_0464.jpg,92600,0464
