frame_num,frame_path,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,shoulder_rotation,hip_rotation,trunk_separation,left_wrist_height,right_wrist_height
754,frame_0754.jpg,147.6,156.2,133.8,179.9,161.0,174.5,13.5,0.4,0.4
755,frame_0755.jpg,147.8,162.1,168.3,179.3,164.2,168.6,4.4,0.4,0.4
756,frame_0756.jpg,149.1,160.8,168.7,141.5,166.4,168.0,1.6,0.4,0.4
757,frame_0757.jpg,147.0,,132.6,179.0,22.8,176.3,153.4,0.3,0.3
758,frame_0758.jpg,132.6,165.8,135.0,178.9,24.8,172.9,148.1,0.2,0.2
759,frame_0759.jpg,130.1,162.8,136.7,179.8,18.9,170.5,151.6,0.2,0.2
760,frame_0760.jpg,151.4,170.9,176.6,175.3,51.1,177.6,126.5,0.3,0.3
761,frame_0761.jpg,159.6,174.9,,172.6,32.2,36.7,4.5,0.5,0.4
762,frame_0762.jpg,154.5,,,172.1,16.5,11.3,5.2,0.4,
763,frame_0763.jpg,,,,171.8,16.6,11.9,4.7,,
764,frame_0764.jpg,,162.2,,168.2,9.5,11.5,2.1,,0.3
765,frame_0765.jpg,,7.2,,163.4,47.1,9.3,37.8,,0.2
766,frame_0766.jpg,,22.4,,,52.6,7.0,45.5,,0.2
767,frame_0767.jpg,,34.5,,152.2,56.0,3.1,52.9,,0.2
768,frame_0768.jpg,170.7,,,170.4,1.5,19.0,17.5,0.4,
769,frame_0769.jpg,122.1,,168.4,170.8,,168.4,,0.2,
770,frame_0770.jpg,97.1,,,148.1,23.2,25.8,2.6,0.4,0.4
771,frame_0771.jpg,120.0,179.7,,138.2,173.3,159.4,13.9,0.3,0.5
772,frame_0772.jpg,118.6,,,,148.9,165.4,16.5,0.3,
773,frame_0773.jpg,112.2,,,,172.0,161.8,10.2,0.3,0.4
774,frame_0774.jpg,116.6,,,,,162.8,,0.3,
775,frame_0775.jpg,118.8,,,,,,,0.3,
776,frame_0776.jpg,,,176.0,,,,,,
777,frame_0777.jpg,,,,,,,,,
778,frame_0778.jpg,,,,,,,,,
779,frame_0779.jpg,,,,,,,,,
780,frame_0780.jpg,,,,,,,,,
781,frame_0781.jpg,,,,,,,,,
782,frame_0782.jpg,,,,,,,,,
783,frame_0783.jpg,,,,,,,,,
784,frame_0784.jpg,,,,,,,,,
785,frame_0785.jpg,,,,,,,,,
786,frame_0786.jpg,,,,,,,,,
787,frame_0787.jpg,,,,,,,,,
788,frame_0788.jpg,,,,,,,,,
789,frame_0789.jpg,,,,,,,,,
790,frame_0790.jpg,,,,,,,,,
791,frame_0791.jpg,,,,,,,,,
792,frame_0792.jpg,,,,,,,,,
793,frame_0793.jpg,,,,,,,,,
794,frame_0794.jpg,,,,,,,,,
795,frame_0795.jpg,,,,,,,,,
796,frame_0796.jpg,,,,,,,,,
797,frame_0797.jpg,,,,,,,,,
798,frame_0798.jpg,,,,,,,,,
799,frame_0799.jpg,,,,,,,,,
800,frame_0800.jpg,,,,,,,,,
801,frame_0801.jpg,,,,,,,,,
802,frame_0802.jpg,,,,,,,,,
803,frame_0803.jpg,,,,,,,,,
804,frame_0804.jpg,,,,,,,,,
805,frame_0805.jpg,,,,,,,,,
806,frame_0806.jpg,,,,,,,,,
807,frame_0807.jpg,,,,,,,,,
808,frame_0808.jpg,,,,,,,,,
809,frame_0809.jpg,,,,,,,,,
810,frame_0810.jpg,,,,,,,,,
811,frame_0811.jpg,,,,,,,,,
812,frame_0812.jpg,,,,,,,,,
813,frame_0813.jpg,,,,,,,,,
814,frame_0814.jpg,,,,,,,,,
815,frame_0815.jpg,,,,,,,,,
816,frame_0816.jpg,,,,,,,,,
817,frame_0817.jpg,,,,,,,,,
818,frame_0818.jpg,,,,,,,,,
819,frame_0819.jpg,,,,,,,,,
820,frame_0820.jpg,,,,,,,,,
821,frame_0821.jpg,,,,,,,,,
822,frame_0822.jpg,,,,,,,,,
823,frame_0823.jpg,,,,,,,,,
824,frame_0824.jpg,,,,,,,,,
825,frame_0825.jpg,,,,,,,,,
826,frame_0826.jpg,,,,,,,,,
827,frame_0827.jpg,,,,,,,,,
